"CostPerTransactionPercent","seasonal","trend","remainder"
1.26502173236,-54826.3840083276,69066.2387542517,-14238.5897241917
1.43495696805,-54580.9313079929,69303.472454062,-14721.106189101
1.13916363742,-54095.891358726,69567.9463383493,-15470.9158159858
1.15109074357,-40072.0952604254,69832.4202226366,-29759.1738714676
1.53173521634,-40162.3963870067,70004.4720607819,-29840.5439385589
1.42765828953,-39917.4165646758,70176.5238989272,-30257.6796759618
1.25657982442,-39432.4107316385,70293.3625336553,-30859.6952221924
1.51803246461,-71557.018557885,70410.2011683834,1148.3354219662
1.06080651362,-71648.1444728308,70477.5444343874,1171.66084495708
1.07715237849,-71403.6375285039,70544.8877003914,859.826980490994
1.20037741366,-70918.6658116961,70543.2738549576,376.592334152083
1.64494627869,-73242.8880846809,70541.6600095239,2702.87302143568
2.04733477193,-74820.5901431138,70497.5646103384,4325.07286754734
1.55533903685,-76062.3074319132,70453.4692111529,5610.39355979713
1.13793515479,-77063.1211864575,70368.8448506155,6695.41427099676
1.08924816491,-96903.446205306,70284.2204900781,26620.3149633927
0.979781133177,-98481.9730521035,70159.2539840249,28323.6988492118
1.21894199116,-99724.1632189067,70034.2874779716,29691.0946829262
1.69273494324,-100725.011089681,69888.6700956967,30838.0337289271
2.19577150436,-91427.0433508098,69743.0527134218,21686.1864088923
1.44539249318,-93024.3817754826,69615.8209119007,23410.0062560751
1.12780130122,-94285.0316098006,69488.5891103796,24797.5703007222
1.28066759925,-95303.9003863148,69375.1604264023,25930.0206275117
1.51935455775,-52817.2665826334,69261.7317424251,-16442.945805234
1.30424628201,-55853.9783409836,69174.133591602,-13318.8510043364
1.79985092607,-58553.6495986182,69086.535440779,-10531.0859912347
2.06744177911,-61011.1010366748,69033.6655378591,-8020.49705940519
1.39373101134,-65876.0221872977,68980.7956349392,-3103.37971663022
1.37430446307,-67409.8205893792,68929.3237818993,-1518.12888805706
1.22990857441,-68606.2265803842,68877.8519288594,-270.395439900734
1.31010073027,-69559.9739900371,68834.935916509,726.348174258397
1.22372356182,-64985.5394792791,68792.0199041585,-3805.25670131764
1.83225941004,-65081.6141244123,68782.3945395274,-3698.94815570507
1.76764738437,-64839.9444481084,68772.7691748963,-3931.05707940349
1.07735732472,-64355.177428678,68766.9861106893,-4410.7313246866
1.17270212428,-61654.3662354814,68761.2030464824,-7105.66410887671
1.0260619295,-61751.2656689792,68757.4046216039,-7005.11289069516
1.01508325699,-61510.0688706792,68753.6061967253,-7242.52224278917
