,BitcoiDaysDestroyed,BitcoinDaysDestroyedCumulative,BitcoinDaysDestroyedMinMonth,BitcoinDaysDestroyedMinWeek,BitcoinDaysDestroyedMinYear
2016-03-22,11801688.0,10840700434.0,10777466.0,11363349.0,9417656.0
2016-03-23,3777378.0,10844477812.0,2781388.0,3436808.0,1607492.0
2016-03-24,5199601.0,10849677413.0,3816856.0,4869276.0,1087029.0
2016-03-25,7350787.0,10857028200.0,5987045.0,7025744.0,2978088.0
2016-03-26,8493920.0,10865522120.0,7717127.0,8266913.0,5252828.0
2016-03-27,4680764.0,10870202884.0,3634657.0,4156194.0,1535384.0
2016-03-28,5530384.0,10875733268.0,4290898.0,5133649.0,2167832.0
2016-03-29,6543848.0,10882277116.0,5532458.0,6139806.0,2574474.0
2016-03-30,6392872.0,10888669988.0,5202709.0,5846448.0,1826780.0
2016-03-31,9464729.0,10898134717.0,8767948.0,9209581.0,5205466.0
2016-04-01,7903038.0,10906037755.0,6837726.0,7571134.0,4762824.0
2016-04-02,6076690.0,10912114445.0,5407403.0,5815879.0,4301483.0
2016-04-03,4027577.0,10916142022.0,3573071.0,3813101.0,1898977.0
2016-04-04,6160653.0,10922302675.0,4686141.0,5354652.0,2697960.0
2016-04-05,6063273.0,10928365948.0,4958963.0,5616912.0,3606110.0
2016-04-06,7302338.0,10935668286.0,6383802.0,6933310.0,2161677.0
2016-04-07,24288622.0,10959956908.0,23445706.0,23945696.0,2542886.0
2016-04-08,4788319.0,10964745227.0,3837941.0,4453636.0,2256682.0
2016-04-09,4056701.0,10968801928.0,3069999.0,3840690.0,1858537.0
2016-04-10,8538101.0,10977340029.0,7689017.0,8270543.0,4219500.0
2016-04-11,9141027.0,10986481056.0,8108048.0,8745756.0,4169237.0
2016-04-12,9581351.0,10996062407.0,8630584.0,9161556.0,5897739.0
2016-04-13,5444067.0,11001506474.0,4386964.0,5100098.0,2957121.0
2016-04-14,3809420.0,11005315894.0,2944643.0,3527449.0,1547041.0
2016-04-15,4521966.0,11009837860.0,3580897.0,4128831.0,1684795.0
2016-04-16,3920340.0,11013758200.0,2953908.0,3668054.0,1230042.0
2016-04-17,4339783.0,11018097983.0,3861755.0,4102208.0,2980851.0
2016-04-18,4472801.0,11022570784.0,3598068.0,4031194.0,2236791.0
2016-04-19,4352130.0,11026922914.0,3301927.0,3976936.0,1812703.0
2016-04-20,5792286.0,11032715200.0,4728528.0,5417186.0,3341334.0
2016-04-21,4427440.0,11037142640.0,3447094.0,4083494.0,1574220.0
2016-04-22,5847194.0,11042989834.0,5059349.0,5555036.0,3786984.0
2016-04-23,4753074.0,11047742908.0,4359719.0,4534803.0,2285721.0
2016-04-24,6244225.0,11053987133.0,5599689.0,6011661.0,2247042.0
2016-04-25,13225144.0,11067212277.0,11814286.0,12856448.0,9605242.0
2016-04-26,7955625.0,11075167902.0,5487133.0,7526508.0,3329093.0
2016-04-27,5987258.0,11081155160.0,5176128.0,5537663.0,1821206.0
2016-04-28,5513982.0,11086669142.0,4773624.0,5184343.0,2223911.0
